ts,app,node,pg,inst
19:14:50.501,1,2,15,0
19:14:50.925,1,2,15,0
19:14:51.347,1,2,15,0
19:14:51.761,1,2,15,0
19:14:52.175,1,2,15,0
19:14:52.601,1,2,15,0
19:14:53.021,1,2,15,0
19:14:53.437,1,2,15,0
19:14:53.862,1,2,15,0
19:14:54.293,1,2,15,0
19:14:54.707,1,2,15,0
19:14:55.128,1,2,15,0
19:14:55.556,1,2,15,0
19:14:55.971,1,2,15,0
19:14:56.396,1,2,15,0
19:14:56.815,1,2,15,0
19:14:57.239,1,2,15,0
19:14:57.654,1,2,15,0
19:14:58.072,1,2,15,0
19:14:58.488,1,2,15,0
19:14:58.915,1,2,15,0
19:14:59.346,1,2,15,0
19:14:59.776,1,2,15,0
19:15:00.189,1,2,15,0
19:15:00.623,1,2,15,0
19:15:01.054,1,2,15,0
19:15:01.470,1,2,15,0
19:15:01.885,1,2,15,0
19:15:02.301,1,2,15,0
19:15:02.748,1,2,15,0
19:15:03.165,1,2,15,0
19:15:03.580,1,2,15,0
19:15:03.999,1,2,15,0
19:15:04.423,1,2,15,0
19:15:04.852,1,2,15,0
19:15:05.272,1,2,15,0
19:15:05.693,1,2,15,0
19:15:06.126,1,2,15,0
19:15:06.557,1,2,15,0
19:15:07.001,1,2,15,0
19:15:07.423,1,2,15,0
19:15:07.848,1,2,15,0
19:15:08.273,1,2,15,0
19:15:08.684,1,2,15,0
19:15:09.096,1,2,15,0
19:15:09.521,1,2,15,0
19:15:09.950,1,2,15,0
19:15:10.368,1,2,15,0
19:15:10.787,1,2,15,0
19:15:11.202,1,2,15,0
19:15:11.622,1,2,15,0
19:15:12.068,1,2,15,0
19:15:12.489,1,2,15,0
19:15:12.911,1,2,15,0
19:15:13.337,1,2,15,0
19:15:13.765,1,2,15,0
19:15:14.202,1,2,15,0
19:15:14.612,1,2,15,0
19:15:15.044,1,2,15,0
19:15:15.466,1,2,15,0
19:15:15.894,1,2,15,0
19:15:16.318,1,2,15,0
19:15:16.742,1,2,15,0
19:15:17.172,1,2,15,0
19:15:17.609,1,2,15,0
19:15:18.036,1,2,15,0
19:15:18.456,1,2,15,0
19:15:18.873,1,2,15,0
19:15:19.293,1,2,15,0
19:15:19.706,1,2,15,0
19:15:20.126,1,2,15,0
19:15:20.559,1,2,15,0
19:15:20.977,1,2,15,0
19:15:21.399,1,2,15,0
19:15:21.817,1,2,15,0
19:15:22.238,1,2,15,0
19:15:22.671,1,2,15,0
19:15:23.106,1,2,15,0
19:15:23.522,1,2,15,0
19:15:23.942,1,2,15,0
19:15:24.375,1,2,15,0
19:15:24.809,1,2,15,0
19:15:25.221,1,2,15,0
19:15:25.632,1,2,15,0
19:15:26.054,1,2,15,0
19:15:26.482,1,2,15,0
19:15:26.895,1,2,15,0
19:15:27.312,1,2,15,0
19:15:27.743,1,2,15,0
19:15:28.170,1,2,15,0
19:15:28.582,1,2,15,0
19:15:29.004,1,2,15,0
19:15:29.444,1,2,15,0
19:15:29.872,1,2,15,0
19:15:30.293,1,2,15,0
19:15:30.711,1,2,15,0
19:15:31.133,1,2,15,0
19:15:31.562,1,2,15,0
19:15:31.996,1,2,15,0
19:15:32.412,1,2,15,0
19:15:32.829,1,2,15,0
19:15:33.265,1,2,15,0
19:15:33.696,1,2,15,0
19:15:34.111,1,2,15,0
19:15:34.535,1,2,15,0
19:15:34.976,1,2,15,0
19:15:35.400,1,2,15,0
19:15:35.828,1,2,15,0
19:15:36.251,1,2,15,0
19:15:36.667,1,2,15,0
19:15:37.097,1,2,15,0
19:15:37.521,1,2,15,0
19:15:37.941,1,2,15,0
19:15:38.363,1,2,15,0
19:15:38.790,1,2,15,0
19:15:39.223,1,2,15,0
19:15:39.645,1,2,15,0
19:15:40.061,1,2,15,0
19:15:40.486,1,2,15,0
19:15:40.922,1,2,15,0
19:15:41.348,1,2,15,0
19:15:41.762,1,2,15,0
19:15:42.175,1,2,15,0
19:15:42.609,1,2,15,0
19:15:43.036,1,2,15,0
19:15:43.461,1,2,15,0
19:15:43.880,1,2,15,0
19:15:44.314,1,2,15,0
19:15:44.750,1,2,15,0
19:15:45.179,1,2,15,0
19:15:45.596,1,2,15,0
19:15:46.024,1,2,15,0
19:15:46.452,1,2,15,0
19:15:46.887,1,2,15,0
19:15:47.297,1,2,15,0
19:15:47.714,1,2,15,0
19:15:48.151,1,2,15,0
19:15:48.573,1,2,15,0
19:15:48.986,1,2,15,0
19:15:49.401,1,2,15,0
19:15:49.823,1,2,15,0
19:15:50.248,1,2,15,0
19:15:50.660,1,2,15,0
19:15:51.077,1,2,15,0
19:15:51.511,1,2,15,0
19:15:51.939,1,2,15,0
19:15:52.367,1,2,15,0
19:15:52.779,1,2,15,0
19:15:53.187,1,2,15,0
19:15:53.629,1,2,15,0
19:15:54.050,1,2,15,0
19:15:54.471,1,2,15,0
19:15:54.909,1,2,15,0
19:15:55.339,1,2,15,0
19:15:55.753,1,2,15,0
19:15:56.176,1,2,15,0
19:15:56.612,1,2,15,0
19:15:57.042,1,2,15,0
19:15:57.468,1,2,15,0
19:15:57.894,1,2,15,0
19:15:58.308,1,2,15,0
19:15:58.717,1,2,15,0
19:15:59.133,1,2,15,0
19:15:59.551,1,2,15,0
19:15:59.975,1,2,15,0
19:16:00.395,1,2,15,0
19:16:00.817,1,2,15,0
19:16:01.242,1,2,15,0
19:16:01.659,1,2,15,0
19:16:02.103,1,2,15,0
19:16:02.526,1,2,15,0
19:16:02.947,1,2,15,0
19:16:03.360,1,2,15,0
19:16:03.794,1,2,15,0
19:16:04.209,1,2,15,0
19:16:04.629,1,2,15,0
19:16:05.047,1,2,15,0
19:16:05.475,1,2,15,0
19:16:05.902,1,2,15,0
19:16:06.334,1,2,15,0
19:16:06.752,1,2,15,0
19:16:07.166,1,2,15,0
19:16:07.597,1,2,15,0
19:16:08.024,1,2,15,0
19:16:08.440,1,2,15,0
19:16:08.862,1,2,15,0
19:16:09.298,1,2,15,0
19:16:09.738,1,2,15,0
19:16:10.160,1,2,15,0
19:16:10.581,1,2,15,0
19:16:11.015,1,2,15,0
19:16:11.450,1,2,15,0
19:16:11.868,1,2,15,0
19:16:12.287,1,2,15,0
19:16:12.704,1,2,15,0
19:16:13.138,1,2,15,0
19:16:13.559,1,2,15,0
19:16:13.976,1,2,15,0
19:16:14.391,1,2,15,0
19:16:14.826,1,2,15,0
19:16:15.286,1,2,15,0
19:16:15.706,1,2,15,0
19:16:16.129,1,2,15,0
19:16:16.543,1,2,15,0
19:16:16.976,1,2,15,0
19:16:17.396,1,2,15,0
19:16:17.824,1,2,15,0
19:16:18.234,1,2,15,0
19:16:18.668,1,2,15,0
19:16:19.092,1,2,15,0
19:16:19.507,1,2,15,0
19:16:19.919,1,2,15,0
19:16:20.351,1,2,15,0
19:16:20.765,1,2,15,0
19:16:21.177,1,2,15,0
19:16:21.596,1,2,15,0
19:16:22.028,1,2,15,0
19:16:22.466,1,2,15,0
19:16:22.880,1,2,15,0
19:16:23.300,1,2,15,0
19:16:23.735,1,2,15,0
19:16:24.168,1,2,15,0
19:16:24.583,1,2,15,0
19:16:25.006,1,2,15,0
19:16:25.434,1,2,15,0
19:16:25.864,1,2,15,0
19:16:26.279,1,2,15,0
19:16:26.706,1,2,15,0
19:16:27.123,1,2,15,0
19:16:27.545,1,2,15,0
19:16:27.958,1,2,15,0
19:16:28.379,1,2,15,0
19:16:28.799,1,2,15,0
19:16:29.232,1,2,15,0
19:16:29.655,1,2,15,0
19:16:30.064,1,2,15,0
19:16:30.486,1,2,15,0
19:16:30.915,1,2,15,0
19:16:31.334,1,2,15,0
19:16:31.760,1,2,15,0
19:16:32.166,1,2,15,0
19:16:32.586,1,2,15,0
19:16:33.008,1,2,15,0
19:16:33.427,1,2,15,0
19:16:33.843,1,2,15,0
19:16:34.264,1,2,15,0
19:16:34.699,1,2,15,0
19:16:35.116,1,2,15,0
19:16:35.527,1,2,15,0
19:16:35.952,1,2,15,0
19:16:36.392,1,2,15,0
19:16:36.820,1,2,15,0
19:16:37.234,1,2,15,0
19:16:37.649,1,2,15,0
19:16:38.082,1,2,15,0
19:16:38.511,1,2,15,0
19:16:38.927,1,2,15,0
19:16:39.347,1,2,15,0
19:16:39.779,1,2,15,0
19:16:40.197,1,2,15,0
19:16:40.613,1,2,15,0
19:16:41.035,1,2,15,0
19:16:41.468,1,2,15,0
19:16:41.900,1,2,15,0
19:16:42.317,1,2,15,0
19:16:42.725,1,2,15,0
19:16:43.141,1,2,15,0
19:16:43.581,1,2,15,0
19:16:44.007,1,2,15,0
19:16:44.425,1,2,15,0
19:16:44.848,1,2,15,0
19:16:45.278,1,2,15,0
19:16:45.704,1,2,15,0
19:16:46.130,1,2,15,0
19:16:46.544,1,2,15,0
19:16:46.965,1,2,15,0
19:16:47.379,1,2,15,0
19:16:47.802,1,2,15,0
19:16:48.228,1,2,15,0
19:16:48.641,1,2,15,0
19:16:49.068,1,2,15,0
19:16:49.493,1,2,15,0
19:16:49.906,1,2,15,0
19:16:50.341,1,2,15,0
19:16:50.776,1,2,15,0
19:16:51.194,1,2,15,0
19:16:51.612,1,2,15,0
19:16:52.027,1,2,15,0
19:16:52.459,1,2,15,0
19:16:52.885,1,2,15,0
19:16:53.303,1,2,15,0
19:16:53.722,1,2,15,0
19:16:54.145,1,2,15,0
19:16:54.577,1,2,15,0
19:16:55.017,1,2,15,0
19:16:55.439,1,2,15,0
19:16:55.857,1,2,16,0
19:16:56.283,1,2,15,0
19:16:56.705,1,2,15,0
19:16:57.131,1,2,15,0
19:16:57.545,1,2,15,0
19:16:57.970,1,2,15,0
19:16:58.398,1,2,15,0
19:16:58.815,1,2,15,0
19:16:59.244,1,2,15,0
19:16:59.658,1,2,15,0
19:17:00.085,1,2,15,0
19:17:00.505,1,2,15,0
19:17:00.917,1,2,15,0
19:17:01.337,1,2,15,0
19:17:01.764,1,2,15,0
19:17:02.199,1,2,15,0
19:17:02.628,1,2,15,0
19:17:03.045,1,2,15,0
19:17:03.470,1,2,15,0
19:17:03.902,1,2,15,0
19:17:04.318,1,2,15,0
19:17:04.739,1,2,15,0
19:17:05.193,1,2,15,0
19:17:05.620,1,2,15,0
19:17:06.037,1,2,15,0
19:17:06.455,1,2,15,0
19:17:06.877,1,2,15,0
19:17:07.294,1,2,15,0
19:17:07.715,1,2,15,0
19:17:08.140,1,2,15,0
19:17:08.557,1,2,15,0
19:17:08.977,1,2,15,0
19:17:09.398,1,2,15,0
19:17:09.817,1,2,15,0
19:17:10.234,1,2,15,0
19:17:10.658,1,2,15,0
19:17:11.082,1,2,15,0
19:17:11.504,1,2,15,0
19:17:11.926,1,2,15,0
19:17:12.356,1,2,15,0
19:17:12.779,1,2,15,0
19:17:13.191,1,2,15,0
19:17:13.612,1,2,15,0
19:17:14.046,1,2,15,0
19:17:14.469,1,2,15,0
19:17:14.900,1,2,15,0
19:17:15.319,1,2,15,0
19:17:15.736,1,2,15,0
19:17:16.168,1,2,15,0
19:17:16.579,1,2,15,0
19:17:17.003,1,2,15,0
19:17:17.424,1,2,15,0
19:17:17.862,1,2,15,0
19:17:18.305,1,2,15,0
19:17:18.727,1,2,15,0
19:17:19.142,1,2,15,0
19:17:19.562,1,2,15,0
19:17:20.000,1,2,15,0
19:17:20.428,1,2,15,0
19:17:20.859,1,2,15,0
19:17:21.277,1,2,15,0
19:17:21.688,1,2,15,0
19:17:22.108,1,2,15,0
19:17:22.517,1,2,15,0
19:17:22.935,1,2,15,0
19:17:23.356,1,2,15,0
19:17:23.796,1,2,15,0
19:17:24.229,1,2,15,0
19:17:24.642,1,2,15,0
19:17:25.064,1,2,15,0
19:17:25.502,1,2,15,0
19:17:25.928,1,2,15,0
19:17:26.346,1,2,15,0
19:17:26.771,1,2,15,0
19:17:27.192,1,2,15,0
19:17:27.612,1,2,15,0
19:17:28.034,1,2,15,0
19:17:28.456,1,2,15,0
19:17:28.891,1,2,15,0
19:17:29.322,1,2,15,0
19:17:29.739,1,2,15,0
19:17:30.163,1,2,15,0
19:17:30.598,1,2,15,0
19:17:31.036,1,2,15,0
19:17:31.454,1,2,15,0
19:17:31.883,1,2,15,0
19:17:32.312,1,2,15,0
19:17:32.737,1,2,15,0
19:17:33.147,1,2,15,0
19:17:33.567,1,2,15,0
19:17:34.006,1,2,15,0
19:17:34.431,1,2,15,0
19:17:34.850,1,2,15,0
19:17:35.268,1,2,15,0
19:17:35.694,1,2,15,0
19:17:36.125,1,2,15,0
19:17:36.556,1,2,15,0
19:17:36.969,1,2,15,0
19:17:37.393,1,2,15,0
19:17:37.830,1,2,15,0
19:17:38.249,1,2,15,0
19:17:38.669,1,2,15,0
19:17:39.085,1,2,15,0
19:17:39.505,1,2,15,0
19:17:39.930,1,2,15,0
19:17:40.348,1,2,15,0
19:17:40.770,1,2,15,0
19:17:41.202,1,2,15,0
19:17:41.637,1,2,15,0
19:17:42.057,1,2,15,0
19:17:42.471,1,2,15,0
19:17:42.908,1,2,15,0
19:17:43.343,1,2,15,0
19:17:43.784,1,2,15,0
19:17:44.196,1,2,15,0
19:17:44.609,1,2,15,0
19:17:45.026,1,2,15,0
19:17:45.455,1,2,15,0
19:17:45.883,1,2,15,0
19:17:46.301,1,2,15,0
19:17:46.738,1,2,15,0
19:17:47.167,1,2,15,0
19:17:47.580,1,2,15,0
19:17:48.003,1,2,15,0
19:17:48.437,1,2,15,0
19:17:48.876,1,2,15,0
19:17:49.302,1,2,15,0
19:17:49.730,1,2,15,0
19:17:50.163,1,2,15,0
19:17:50.592,1,2,15,0
19:17:51.032,1,2,15,0
19:17:51.454,1,2,15,0
19:17:51.881,1,2,15,0
19:17:52.314,1,2,15,0
19:17:52.747,1,2,15,0
19:17:53.165,1,2,15,0
19:17:53.595,1,2,15,0
19:17:54.024,1,2,15,0
19:17:54.450,1,2,15,0
19:17:54.868,1,2,15,0
19:17:55.291,1,2,15,0
19:17:55.704,1,2,15,0
19:17:56.133,1,2,15,0
19:17:56.550,1,2,15,0
19:17:56.969,1,2,15,0
19:17:57.394,1,2,15,0
19:17:57.826,1,2,15,0
19:17:58.263,1,2,15,0
19:17:58.676,1,2,15,0
19:17:59.094,1,2,15,0
19:17:59.535,1,2,15,0
19:17:59.975,1,2,15,0
19:18:00.391,1,2,15,0
19:18:00.843,1,2,15,0
19:18:01.273,1,2,15,0
19:18:01.700,1,2,15,0
19:18:02.121,1,2,15,0
19:18:02.535,1,2,15,0
19:18:02.955,1,2,15,0
19:18:03.392,1,2,15,0
19:18:03.824,1,2,15,0
19:18:04.238,1,2,15,0
19:18:04.657,1,2,15,0
19:18:05.095,1,2,15,0
19:18:05.527,1,2,15,0
19:18:05.937,1,2,15,0
19:18:06.378,1,2,15,0
19:18:06.799,1,2,15,0
19:18:07.230,1,2,15,0
19:18:07.643,1,2,15,0
19:18:08.057,1,2,15,0
19:18:08.487,1,2,15,0
19:18:08.912,1,2,15,0
19:18:09.330,1,2,15,0
19:18:09.766,1,2,15,0
19:18:10.204,1,2,15,0
19:18:10.636,1,2,15,0
19:18:11.049,1,2,15,0
19:18:11.477,1,2,15,0
19:18:11.930,1,2,15,0
19:18:12.353,1,2,15,0
19:18:12.766,1,2,15,0
19:18:13.203,1,2,15,0
19:18:13.641,1,2,15,0
19:18:14.076,1,2,15,0
19:18:14.496,1,2,15,0
19:18:14.918,1,2,15,0
19:18:15.345,1,2,15,0
19:18:15.769,1,2,15,0
19:18:16.189,1,2,15,0
19:18:16.611,1,2,15,0
19:18:17.042,1,2,15,0
19:18:17.462,1,2,15,0
19:18:17.882,1,2,15,0
19:18:18.307,1,2,15,0
19:18:18.743,1,2,15,0
19:18:19.160,1,2,15,0
19:18:19.583,1,2,15,0
19:18:20.014,1,2,15,0
19:18:20.450,1,2,15,0
19:18:20.864,1,2,15,0
19:18:21.286,1,2,15,0
19:18:21.712,1,2,15,0
19:18:22.142,1,2,15,0
19:18:22.564,1,2,15,0
19:18:22.987,1,2,15,0
19:18:23.408,1,2,15,0
19:18:23.836,1,2,15,0
19:18:24.256,1,2,15,0
19:18:24.680,1,2,15,0
19:18:25.105,1,2,15,0
19:18:25.519,1,2,15,0
19:18:25.941,1,2,15,0
19:18:26.370,1,2,15,0
19:18:26.798,1,2,15,0
19:18:27.223,1,2,15,0
19:18:27.658,1,2,15,0
19:18:28.092,1,2,15,0
19:18:28.523,1,2,15,0
19:18:28.941,1,2,15,0
19:18:29.352,1,2,15,0
19:18:29.793,1,2,15,0
19:18:30.201,1,2,15,0
19:18:30.631,1,2,15,0
19:18:31.063,1,2,15,0
19:18:31.496,1,2,15,0
19:18:31.917,1,2,15,0
19:18:32.329,1,2,15,0
19:18:32.765,1,2,15,0
19:18:33.201,1,2,15,0
19:18:33.616,1,2,15,0
19:18:34.033,1,2,15,0
19:18:34.469,1,2,15,0
19:18:34.897,1,2,15,0
19:18:35.314,1,2,15,0
19:18:35.751,1,2,15,0
19:18:36.189,1,2,15,0
19:18:36.623,1,2,15,0
19:18:37.036,1,2,15,0
19:18:37.470,1,2,15,0
19:18:37.907,1,2,15,0
19:18:38.335,1,2,15,0
19:18:38.754,1,2,15,0
19:18:39.188,1,2,15,0
19:18:39.606,1,2,15,0
19:18:40.015,1,2,15,0
19:18:40.426,1,2,15,0
19:18:40.859,1,2,15,0
19:18:41.299,1,2,15,0
19:18:41.721,1,2,15,0
19:18:42.143,1,2,15,0
19:18:42.583,1,2,15,0
19:18:43.013,1,2,15,0
19:18:43.427,1,2,15,0
19:18:43.842,1,2,15,0
19:18:44.279,1,2,15,0
19:18:44.722,1,2,15,0
19:18:45.135,1,2,15,0
19:18:45.550,1,2,15,0
19:18:45.996,1,2,15,0
19:18:46.417,1,2,15,0
19:18:46.841,1,2,15,0
19:18:47.258,1,2,15,0
19:18:47.669,1,2,15,0
19:18:48.078,1,2,15,0
19:18:48.499,1,2,15,0
19:18:48.909,1,2,15,0
19:18:49.344,1,2,15,0
19:18:49.781,1,2,15,0
19:18:50.209,1,2,15,0
19:18:50.630,1,2,15,0
19:18:51.063,1,2,15,0
19:18:51.495,1,2,15,0
19:18:51.910,1,2,15,0
19:18:52.329,1,2,15,0
19:18:52.767,1,2,15,0
19:18:53.200,1,2,15,0
19:18:53.613,1,2,15,0
19:18:54.050,1,2,15,0
19:18:54.484,1,2,15,0
19:18:54.913,1,2,15,0
19:18:55.332,1,2,15,0
19:18:55.780,1,2,15,0
19:18:56.206,1,2,15,0
19:18:56.628,1,2,15,0
19:18:57.159,1,2,15,0
19:18:57.585,1,2,15,0
19:18:57.999,1,2,15,0
19:18:58.424,1,2,15,0
19:18:58.845,1,2,15,0
19:18:59.268,1,2,15,0
19:18:59.690,1,2,15,0
19:19:00.112,1,2,15,0
19:19:00.632,1,2,15,0
19:19:01.062,1,0,0,0
19:19:01.489,0,0,0,0
19:19:01.903,0,0,0,0
19:19:02.319,0,0,0,0
19:19:02.736,0,0,0,0
19:19:03.157,0,0,0,0
19:19:03.585,0,0,0,0
19:19:04.018,0,0,0,0
19:19:04.448,0,0,0,0
19:19:04.860,0,0,0,0
19:19:05.295,0,0,0,0
19:19:05.725,0,0,0,0
19:19:06.148,0,0,0,0
19:19:06.576,0,0,0,0
19:19:06.987,0,0,0,0
19:19:07.397,0,0,0,0
19:19:07.813,0,0,0,0
19:19:08.236,0,0,0,0
19:19:08.668,0,0,0,0
19:19:09.075,0,0,0,0
19:19:09.503,0,0,0,0
19:19:09.938,0,0,0,0
19:19:10.362,0,0,0,0
19:19:10.800,0,0,0,0
19:19:11.217,0,0,0,0
19:19:11.654,0,0,0,0
19:19:12.057,0,0,0,0
19:19:12.460,0,0,0,0
19:19:12.879,0,0,0,0
19:19:13.312,0,0,0,0
19:19:13.730,0,0,0,0
19:19:14.160,0,0,0,0
19:19:14.583,0,0,0,0
19:19:15.025,0,0,0,0
19:19:15.442,0,0,0,0
19:19:15.889,0,0,0,0
19:19:16.332,0,0,0,0
19:19:16.754,0,0,0,0
19:19:17.182,0,0,0,0
19:19:17.605,0,0,0,0
19:19:18.016,0,0,0,0
19:19:18.429,0,0,0,0
19:19:18.861,0,0,0,0
19:19:19.282,0,0,0,0
19:19:19.703,0,0,0,0
19:19:20.126,0,0,0,0
19:19:20.552,0,0,0,0
19:19:20.977,0,0,0,0
19:19:21.397,0,0,0,0
19:19:21.802,0,0,0,0
19:19:22.221,0,0,0,0
19:19:22.639,0,0,0,0
19:19:23.054,0,0,0,0
19:19:23.470,0,0,0,0
19:19:23.883,0,0,0,0
19:19:24.303,0,0,0,0
19:19:24.742,0,0,0,0
19:19:25.182,0,0,0,0
19:19:25.617,0,0,0,0
19:19:26.034,0,0,0,0
19:19:26.460,0,0,0,0
19:19:26.878,0,0,0,0
19:19:27.299,0,0,0,0
19:19:27.734,0,0,0,0
19:19:28.148,0,0,0,0
19:19:28.567,0,0,0,0
19:19:28.993,0,0,0,0
19:19:29.408,0,0,0,0
19:19:29.823,0,0,0,0
19:19:30.253,0,0,0,0
19:19:30.690,0,0,0,0
19:19:31.120,0,0,0,0
19:19:31.555,0,0,0,0
19:19:31.985,0,0,0,0
19:19:32.408,0,0,0,0
19:19:32.833,0,0,0,0
19:19:33.261,0,0,0,0
19:19:33.684,0,0,0,0
19:19:34.116,0,0,0,0
19:19:34.535,0,0,0,0
19:19:34.956,0,0,0,0
19:19:35.360,0,0,0,0
19:19:35.792,0,0,0,0
19:19:36.221,0,0,0,0
19:19:36.638,0,0,0,0
19:19:37.054,0,0,0,0
19:19:37.479,0,0,0,0
19:19:37.914,0,0,0,0
19:19:38.332,0,0,0,0
